,ticker,company_name,marketcap_display,sell_side_rating,quant_rating,authors_rating,eps_revisions_category,growth_category,momentum_category,profitability_category,value_category,dividend_yield,is_top_tated
2440,CNSL,"Consolidated Communications Holdings, Inc.",511616160,2.75,2.931059507,,6,9,4,12,7,,FALSE
2441,PZG,Paramount Gold Nevada Corp.,25201268,5,2.909288824,,12,2,3,11,5,,FALSE
2442,AGYS,"Agilysys, Inc.",2225408510,4.8,2.925979681,4,6,3,7,4,12,,FALSE
2443,NHYDY,Norsk Hydro ASA,12463412200,5,2.905660377,4,13,11,9,2,1,8.186784,FALSE
2444,ERII,"Energy Recovery, Inc.",839875710,4.25,2.910377358,3,3,5,11,6,12,,FALSE
2445,NOA,North American Construction Group Ltd.,566452290,4.375,2.916545718,,6,4,10,10,10,1.3972538,FALSE
2446,AIQUY,L'Air Liquide S.A.,1.03001E+11,5,2.907837446,,13,5,7,1,11,1.6347232,FALSE
2447,USAU,U.S. Gold Corp.,46578080,4.5,2.900943396,,4,13,5,13,6,,FALSE
2448,AON,Aon plc,61709025000,3.11111,2.921625544,5,10,3,12,2,13,0.887918,FALSE
2449,SSNC,"SS&C Technologies Holdings, Inc.",15135393800,4.27273,2.931785196,4,8,7,7,3,10,1.5027769,FALSE
2450,TOWN,TowneBank,1966445820,3.4,2.923802612,,7,9,8,10,8,3.7622273,FALSE
2451,CPS,Cooper-Standard Holdings Inc.,266095328,5,2.90275762,4.5,5,8,7,13,2,,FALSE
2452,FMAO,"Farmers & Merchants Bancorp, Inc.",286070112,3,2.906023222,,6,10,8,11,8,4.062352,FALSE
2453,APELY,"Alps Alpine Co., Ltd.",1923359360,2,2.900217707,,13,9,5,7,2,1.4830555,FALSE
2454,ESLOY,EssilorLuxottica Société anonyme,97154662000,4.5,2.904934688,3,12,5,5,1,13,1.6025754,FALSE
2455,TAK,Takeda Pharmaceutical Company Limited,41728578000,4.5,2.918359942,3,7,9,8,1,11,2.4190145,FALSE
2456,THR,"Thermon Group Holdings, Inc.",1084940160,4.5,2.921988389,3,11,3,4,6,9,,FALSE
2457,EMX,EMX Royalty Corporation,202858992,4,2.910740203,3.66667,,13,7,3,11,,FALSE
2458,FSBW,"FS Bancorp, Inc.",244717920,3.66667,2.898403483,,7,9,10,9,4,3.1811023,FALSE
2459,OGI,Organigram Holdings Inc.,198845552,4.25,2.90203193,4,10,4,3,7,7,,FALSE
2460,WBA,"Walgreens Boots Alliance, Inc.",14959450100,2.9,2.913280116,4,9,12,12,10,1,9.746251,FALSE
2461,SCWX,SecureWorks Corp.,529142400,2.5,2.901306241,,4,12,10,10,4,,FALSE
2462,UA,"Under Armour, Inc.",2847860740,5,2.896226415,3.75,5,8,9,7,3,,FALSE
2463,PLYA,Playa Hotels & Resorts N.V.,1261137790,4.5,2.92053701,,7,11,4,7,9,,FALSE
2464,ADNT,Adient plc,2686278140,3.45455,2.912917271,3,8,1,10,8,2,,FALSE
2465,HLNE,Hamilton Lane Incorporated,6364428800,3,2.89658926,,9,3,3,4,13,1.5816599,FALSE
2466,MCBI,"Mountain Commerce Bancorp, Inc.",111556392,5,2.904571843,,6,9,10,5,9,3.2,FALSE
2467,PETQ,"PetIQ, Inc.",501288256,4.66667,2.923439768,4,6,4,6,3,11,,FALSE
2468,RYTM,"Rhythm Pharmaceuticals, Inc.",2526107650,4.66667,2.90892598,3,12,10,2,11,10,,FALSE
2469,ADIL,"Adial Pharmaceuticals, Inc.",7136555,4.33333,2.928156749,,2,13,9,12,3,,FALSE
2470,OSS,"One Stop Systems, Inc.",58444596,3.25,2.898040639,,9,7,3,10,4,,FALSE
2471,NTR,Nutrien Ltd.,26026823700,4.06897,2.92743106,4.5,9,11,10,2,4,4.0594625,FALSE
2472,BKTI,BK Technologies Corporation,49610104,5,2.912554427,,6,6,5,9,5,,FALSE
2473,VRCA,Verrica Pharmaceuticals Inc.,290577376,4.6,2.917634253,,9,4,3,9,9,,FALSE
2474,EVRG,"Evergy, Inc.",12162750500,3.7,2.923076923,4,8,11,9,8,5,4.7412167,FALSE
2475,TLRY,"Tilray Brands, Inc.",1628439810,3.5,2.899129173,2.33333,10,3,7,4,11,,FALSE
2476,NEXN,Nexxen International Ltd.,391553216,3.83333,2.897677794,4,8,11,4,8,5,,FALSE
2477,ACA,"Arcosa, Inc.",3710124290,4.6,2.930696662,3.33333,5,6,8,9,11,0.2617801,FALSE
2478,BYND,"Beyond Meat, Inc.",440297024,2.28571,2.900580552,1.83333,3,13,11,12,9,,FALSE
2479,CFB,"CrossFirst Bankshares, Inc.",614047810,3.8,2.906748911,,8,6,7,9,5,,FALSE
2480,IMAB,I-Mab,142438304,4.4,2.896952104,5,3,10,8,8,4,,FALSE
2481,ZI,ZoomInfo Technologies Inc.,6177997800,3.83333,2.926342525,3,7,8,6,3,12,,FALSE
2482,SRBEF,VusionGroup S.A.,2634375420,5,2.910014514,,7,1,6,5,6,,FALSE
2483,VZLA,Vizsla Silver Corp.,308516832,4.5,2.901669086,3,7,10,8,10,5,,FALSE
2484,LNKB,"LINKBANCORP, Inc.",245750832,3.66667,2.931422351,,7,5,10,12,5,4.5592704,FALSE
2485,FREY,"FREYR Battery, Inc.",234704800,3,2.911828737,2,1,12,12,11,4,,FALSE
2486,ITOS,"iTeos Therapeutics, Inc.",423673856,4.4,2.898766328,,7,2,6,5,4,,FALSE
2487,PSFE,Paysafe Limited,862096260,2.88889,2.915457184,4,9,3,5,6,7,,FALSE
2488,PMVP,"PMV Pharmaceuticals, Inc.",95684888,4.4,2.924891147,,2,12,10,6,3,,FALSE
2489,YALA,Yalla Group Limited,756214780,4,2.914731495,3,11,8,7,3,1,,FALSE
2490,FHTX,Foghorn Therapeutics Inc.,249436192,4.2,2.912191582,,6,8,3,12,6,,FALSE
2491,AVIR,"Atea Pharmaceuticals, Inc.",324258944,2.75,2.927793904,,5,13,5,9,5,,FALSE
2492,RSVR,"Reservoir Media, Inc.",562009020,4.5,2.925253991,,12,10,1,11,13,,FALSE
2493,HYPR,"Hyperfine, Inc.",57685572,3.66667,2.903120464,,2,1,11,11,4,,FALSE
2494,BBAI,"BigBear.ai Holdings, Inc.",423250848,4,2.920174165,2.5,4,13,7,9,8,,FALSE
2495,DOCN,"DigitalOcean Holdings, Inc.",3240040960,3.53846,2.904208999,3,8,6,5,5,13,,FALSE
2496,ACVA,ACV Auctions Inc.,2788207100,4.16667,2.908563135,4,10,12,5,11,8,,FALSE
2497,LLAP,Terran Orbital Corporation,258508832,4.4,2.922714078,2,8,12,3,13,3,,FALSE
2498,VRAR,"The Glimpse Group, Inc.",19657840,5,2.929245283,,2,13,11,12,3,,FALSE
2499,NEUE,"NeueHealth, Inc.",49338964,2.5,2.90820029,,2,12,10,8,8,,FALSE
2500,LNT,Alliant Energy Corporation,12911197200,3.61538,2.859941945,4,8,6,8,11,9,3.703336,FALSE
2501,PNW,Pinnacle West Capital Corporation,9232743400,3.85714,2.862844702,4,10,10,7,8,6,4.677075,FALSE
2502,XEL,Xcel Energy Inc.,29882288100,3.94118,2.868650218,4,8,8,12,4,7,3.9187431,FALSE
2503,EQT,EQT Corporation,17071946800,3.7,2.8904209,4.4,12,7,8,6,12,1.5907915,FALSE
2504,JNPR,"Juniper Networks, Inc.",11338827800,3,2.892960813,,12,6,5,4,9,2.5222127,FALSE
2505,BA,The Boeing Company,1.05257E+11,4.06667,2.891146589,3.4375,12,7,11,4,10,,FALSE
2506,LEA,Lear Corporation,7062698000,3.64706,2.879898403,3,9,4,8,6,3,2.4764814,FALSE
2507,JBLU,JetBlue Airways Corporation,1899654270,2.93333,2.879535559,2.75,10,4,8,11,3,,FALSE
2508,SBUX,Starbucks Corporation,84318192000,3.52941,2.864658926,3.57143,9,6,11,1,11,2.9554002,FALSE
2509,K,Kellanova,19473440800,3.25,2.861393324,4,8,11,8,6,8,3.9252596,FALSE
2510,PBI,Pitney Bowes Inc.,747980860,3,2.892235123,4,12,10,5,10,3,4.7505937,FALSE
2511,AMKR,"Amkor Technology, Inc.",7465888800,4.125,2.863207547,3,9,8,5,5,6,1.0138477,FALSE
2512,MKSI,"MKS Instruments, Inc.",7720767500,4.57143,2.876632801,3,9,13,3,9,11,0.76428694,FALSE
2513,TPX,"Tempur Sealy International, Inc.",8682376200,4.5,2.867561684,4,8,7,4,3,12,0.919816,FALSE
2514,LNVGY,Lenovo Group Limited,14423450600,3,2.885341074,,12,13,6,5,2,4.3191686,FALSE
2515,BAX,Baxter International Inc.,20547057700,3.58824,2.878447025,4,10,7,6,2,10,2.8755577,FALSE
2516,IP,International Paper Company,12253884400,3.33333,2.875181422,3.75,9,10,8,5,7,5.2437644,FALSE
2517,GAIN,Gladstone Investment,511075872,3.8,2.887880987,4,11,13,8,2,3,6.741573,FALSE
2518,HXL,Hexcel Corporation,5509650900,3.4,2.87191582,3,7,2,9,7,13,0.79197466,FALSE
2519,MCO,Moody's Corporation,68075414000,3.80952,2.875544267,3.4,10,5,7,3,13,0.8474349,FALSE
2520,BMO,Bank of Montreal,65532772000,4,2.893686502,3,10,10,9,3,8,4.90831,FALSE
2521,DGX,Quest Diagnostics Incorporated,15280646100,3.55556,2.866473149,4,11,8,6,2,11,2.093784,FALSE
2522,PRGS,Progress Software Corporation,2165658370,4.25,2.881712627,3,5,11,9,3,11,1.3969268,FALSE
2523,MGIC,Magic Software Enterprises Ltd.,575443840,4.5,2.894412192,2,6,12,6,5,3,,FALSE
2524,CBU,"Community Bank System, Inc.",2338017020,3.5,2.874818578,,6,9,11,9,8,4.03972,FALSE
2525,STBA,"S&T Bancorp, Inc.",1181026050,3,2.869375907,,9,11,8,8,5,4.208482,FALSE
2526,MIND,"MIND Technology, Inc.",8364192,3,2.882075472,,6,11,7,10,10,,FALSE
2527,NDSN,Nordson Corporation,14924316700,3.5,2.88425254,3,8,6,6,3,12,1.0308489,FALSE
2528,HLX,"Helix Energy Solutions Group, Inc.",1612952700,4.6,2.886792453,4,13,5,4,7,10,,FALSE
2529,WLK,Westlake Corporation,19171323900,3.35294,2.891509434,4,13,9,5,4,12,1.244805,FALSE
2530,FMS,Fresenius Medical Care AG,12434902000,2.83333,2.880986938,,13,2,6,2,6,2.8504052,FALSE
2531,HAYN,"Haynes International, Inc.",763595710,3,2.869013062,,13,6,4,8,10,1.4586442,FALSE
2532,GNW,"Genworth Financial, Inc.",2667518460,3,2.873367199,,13,4,9,6,5,,FALSE
2533,SKFRY,AB SKF (publ),9589922800,3,2.890783745,4,10,4,6,5,4,3.40036,FALSE
2534,LULU,Lululemon Athletica Inc.,44623442000,4,2.866110305,3.71429,8,5,9,2,12,,FALSE
2535,OSBC,"Old Second Bancorp, Inc.",620663490,4.66667,2.873004354,,7,9,9,8,7,1.4450867,FALSE
2536,FRME,First Merchants Corporation,2002331140,4.4,2.860667634,,12,9,6,7,6,3.9777713,FALSE
2537,ULTA,"Ulta Beauty, Inc.",19275153400,3.87097,2.881349782,2.75,8,7,9,2,9,,FALSE
2538,NSIT,"Insight Enterprises, Inc.",5636928000,3,2.868287373,,10,7,5,5,5,,FALSE
2539,BCPC,Balchem Corporation,4640631300,3.66667,2.870464441,3,5,7,6,4,13,0.54929775,FALSE
2540,WAL,Western Alliance Bancorporation,6409853400,4.47059,2.888969521,4,10,11,3,11,8,2.4842606,FALSE
2541,OXM,"Oxford Industries, Inc.",1681860610,3.4,2.875907112,3.5,9,4,4,5,9,2.434718,FALSE
2542,SBSI,"Southside Bancshares, Inc.",819201470,3,2.863570392,,7,10,12,9,4,5.212569,FALSE
2543,SXI,Standex International Corporation,2066675330,4.6,2.876269956,4,9,10,4,5,11,0.6662837,FALSE
2544,ASGN,ASGN Incorporated,4413636600,3.33333,2.871552975,,10,10,4,5,7,,FALSE
2545,DLAKY,Deutsche Lufthansa AG,8598132700,2,2.869738752,3,10,6,11,2,1,,FALSE
2546,BIP,Brookfield Infrastructure Partners L.P. Limited Partnership Units,12871961600,4.41667,2.88969521,3.875,10,1,11,2,4,5.6393027,FALSE
2547,AMRN,Amarin Corporation plc,344676832,2.33333,2.864296081,2,6,5,9,4,1,,FALSE
2548,CRRFY,Carrefour SA,11679958000,3,2.883164006,3,10,13,9,3,2,3.5270467,FALSE
2549,GNRC,Generac Holdings Inc.,7712977900,4,2.888243832,4,10,6,6,5,9,,FALSE
2550,LMNR,Limoneira Company,361358720,4.8,2.883526851,3,9,7,2,11,12,1.4947683,FALSE
2551,ALNT,Allient Inc.,492461984,4,2.885703919,4,5,3,10,8,9,0.4078858,FALSE
2552,ARCO,Arcos Dorados Holdings Inc.,2275073790,4.55556,2.862481858,3.5,8,3,6,6,6,1.8518518,FALSE
2553,FMBH,"First Mid Bancshares, Inc.",755367940,4.5,2.878809869,,7,12,6,10,8,2.909551,FALSE
2554,MTUAY,MTU Aero Engines AG,13052899300,5,2.889332366,4,6,9,7,6,10,1.4512049,FALSE
2555,SMURF,Tokens.com Corp.,17904588,3,2.886066763,,1,13,12,13,11,,FALSE
2556,VET,Vermilion Energy Inc.,1807794180,4.07692,2.893323657,3,8,12,11,8,5,2.7868562,FALSE
2557,VAC,Marriott Vacations Worldwide Corporation,3354894080,3.8,2.86574746,4,4,10,8,8,8,3.1037014,FALSE
2558,BLMN,"Bloomin' Brands, Inc.",2180247040,3.30769,2.870101597,4,8,10,7,5,5,3.833866,FALSE
2559,BRFH,"Barfresh Food Group, Inc.",28409358,4.5,2.871190131,,13,12,1,13,9,,FALSE
2560,PED,PEDEVCO Corp.,83850984,4.5,2.86030479,4,9,3,5,13,12,,FALSE
2561,CDW,CDW Corporation,28836761600,4,2.872641509,3.5,9,8,6,3,11,1.1276269,FALSE
2562,EH,EHang Holdings Limited,1123951740,4.66667,2.884615385,4.5,12,5,2,12,9,,FALSE
2563,TGLS,Tecnoglass Inc.,2472496900,4.33333,2.882801161,3.33333,13,4,4,3,8,0.7222961,FALSE
2564,ENLC,"EnLink Midstream, LLC",5808284700,3.91667,2.87808418,4,10,9,5,7,11,4.001554,FALSE
2565,TRUP,"Trupanion, Inc.",979323900,3.75,2.873730044,2,7,1,12,9,11,,FALSE
2566,BHLL,Bunker Hill Mining Corp.,33434504,4,2.867198839,,,9,6,12,,,FALSE
2567,KRNT,Kornit Digital Ltd.,739177090,4.16667,2.865021771,4,4,2,11,11,5,,FALSE
2568,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",4434361300,3.58333,2.879172714,3.33333,7,3,6,7,11,,FALSE
2569,LILAK,Liberty Latin America Ltd.,1585315070,4.25,2.89586357,,8,7,5,6,3,,FALSE
2570,LNSTY,London Stock Exchange Group plc,59262702000,5,2.883889695,5,12,13,8,3,13,1.293205,FALSE
2571,ZTO,ZTO Express (Cayman) Inc.,16955435000,4.61905,2.865384615,3.5,9,7,9,3,5,2.9425724,FALSE
2572,THRY,"Thryv Holdings, Inc.",848418940,4.6,2.874455733,4,9,11,3,9,7,,FALSE
2573,VBNK,VersaBank,256163152,4.33333,2.894049347,,8,2,5,8,10,0.75,FALSE
2574,PUMP,ProPetro Holding Corp.,960573950,3.6,2.872278665,4,10,6,9,9,4,,FALSE
2575,ESQ,"Esquire Financial Holdings, Inc.",370420288,4.33333,2.895500726,,7,2,9,7,11,1.1023622,FALSE
2576,SMPL,The Simply Good Foods Company,3674594560,4.38462,2.890058055,3.5,7,2,8,5,11,,FALSE
2577,BJ,"BJ's Wholesale Club Holdings, Inc.",10005327900,3.69565,2.887518142,3.33333,8,9,4,7,8,,FALSE
2578,EDRY,EuroDry Ltd.,56858980,4.66667,2.880624093,,8,12,4,13,4,,FALSE
2579,OSPN,OneSpan Inc.,412663936,3.5,2.876995646,3,7,2,7,10,4,,FALSE
2580,REPL,"Replimune Group, Inc.",397792864,4.44444,2.874092888,,1,7,12,7,5,,FALSE
2581,CTVA,"Corteva, Inc.",37676642000,4.29167,2.880261248,4,8,5,9,3,12,1.1686144,FALSE
2582,KRUS,"Kura Sushi USA, Inc.",1151148030,3.875,2.895137881,2,9,1,2,11,13,,FALSE
2583,SKLZ,Skillz Inc.,109286496,4,2.867924528,3,4,1,9,13,6,,FALSE
2584,LTRN,Lantern Pharma Inc.,57989960,4,2.862119013,,11,11,3,6,4,,FALSE
2585,BEPC,Brookfield Renewable Corporation,9647150100,4,2.891872279,4.33333,7,4,11,2,3,5.318942,FALSE
2586,SNOW,Snowflake Inc.,52144669000,4.02128,2.877721335,3.55556,9,2,9,4,11,,FALSE
2587,VTRU,Vitru Limited,420630560,4.16667,2.861756168,,7,2,9,6,2,,FALSE
2588,OPFI,OppFi Inc.,300587296,4.5,2.888606676,3,12,6,5,12,1,,FALSE
2589,AVO,"Mission Produce, Inc.",818990460,4.5,2.892597968,3,7,8,4,10,12,,FALSE
2590,HLLY,Holley Inc.,474125280,4.44444,2.866835994,3,5,1,7,6,7,,FALSE
2591,TBLA,Taboola.com Ltd.,1450699010,4.42857,2.894775036,4.5,8,6,3,9,8,,FALSE
2592,SRZN,"Surrozen, Inc.",31635992,4,2.887155298,,4,12,4,12,3,,FALSE
2593,PET,Wag! Group Co.,89563432,4.8,2.886429608,,7,1,5,12,6,,FALSE
2594,DFLI,Dragonfly Energy Holdings Corp.,53806404,4.75,2.882438316,,5,12,7,12,4,,FALSE
2595,AHI,Advanced Health Intelligence Ltd,14742408,4,2.870827286,,7,1,8,13,1,,FALSE
2596,FRSH,Freshworks Inc.,5452743200,4.16667,2.861030479,3.66667,8,4,7,5,10,,FALSE
2597,LFLY,"Leafly Holdings, Inc.",6660705,4,2.877358491,,1,12,13,13,3,,FALSE
2598,DERM,Journey Medical Corporation,70104864,5,2.884978229,,11,4,3,4,2,,FALSE
2599,YS,"YS Biopharma Co., Ltd.",141245968,5,2.863933237,,8,11,3,6,6,,FALSE
2600,CPK,Chesapeake Utilities Corporation,2385728510,4.25,2.857402032,,6,4,6,7,12,2.2027254,FALSE
2601,NFG,National Fuel Gas Company,4877236200,3.6,2.832365747,4,12,11,4,8,3,3.7400832,FALSE
2602,KMX,"CarMax, Inc.",10578018300,3.75,2.832728592,3.5,8,7,8,9,11,,FALSE
2603,GPN,Global Payments Inc.,27824539600,4.37838,2.842162554,4,9,5,11,4,12,0.91692644,FALSE
2604,INCY,Incyte Corporation,11887186900,3.95833,2.849782293,4,10,4,8,1,6,,FALSE
2605,NE,Noble Corporation plc,6234128400,4.66667,2.848330914,3.66667,13,1,10,7,11,2.5200458,FALSE
2606,UCTT,"Ultra Clean Holdings, Inc.",1798883330,4.66667,2.859216255,3,11,10,3,8,5,,FALSE
2607,CPB,Campbell Soup Company,13572611100,3.08696,2.825108853,4,11,9,7,6,8,3.250604,FALSE
2608,SNCR,"Synchronoss Technologies, Inc.",63362788,4.33333,2.832002903,3,5,6,8,11,2,,FALSE
2609,GIB,CGI Inc.,22924011500,3.73333,2.84179971,3,9,8,8,3,7,,FALSE
2610,DEO,Diageo plc,76180652000,3.33333,2.855224964,3.66667,6,10,10,2,10,2.9279883,FALSE
2611,SAH,"Sonic Automotive, Inc.",1941284860,2.85714,2.849419448,4,13,12,4,8,6,2.060056,FALSE
2612,ARCH,"Arch Resources, Inc.",2841784060,4.33333,2.845791001,4,8,12,7,3,4,0.63751113,FALSE
2613,SIGI,"Selective Insurance Group, Inc.",6202447900,3.125,2.844339623,,10,2,9,4,12,1.2710208,FALSE
2614,ZUMZ,Zumiez Inc.,347322784,3,2.856313498,3.5,6,11,7,10,6,,FALSE
2615,RRX,Regal Rexnord Corporation,10654348300,4.66667,2.840711176,,9,9,5,8,10,0.8738531,FALSE
2616,ELTK,Eltek Ltd.,72412160,5,2.837445573,,11,4,3,3,4,2.0370371,FALSE
2617,HUN,Huntsman Corporation,4120732670,3.47059,2.846516691,4,8,4,10,8,4,4.040722,FALSE
2618,FELE,"Franklin Electric Co., Inc.",4497435600,3.8,2.843976778,3,7,8,7,4,11,0.97336066,FALSE
2619,MYGN,"Myriad Genetics, Inc.",1761611650,3.33333,2.837808418,,6,4,7,5,9,,FALSE
2620,MAN,ManpowerGroup Inc.,3636760580,2.92857,2.851596517,3,12,11,8,9,3,3.9111347,FALSE
2621,TCBI,"Texas Capital Bancshares, Inc.",2723141890,3.06667,2.830551524,3,9,10,9,8,10,,FALSE
2622,IEX,IDEX Corporation,16757437400,4.07143,2.849056604,4,8,9,7,3,12,1.1563827,FALSE
2623,CLF,Cleveland-Cliffs Inc.,7940452400,3.1,2.845065312,3.8,13,10,10,3,3,,FALSE
2624,HUM,Humana Inc.,37862506000,3.86957,2.827285922,4,8,7,10,4,10,1.1266351,FALSE
2625,CORT,Corcept Therapeutics Incorporated,2479631620,4.6,2.850507983,3,9,6,6,1,11,,FALSE
2626,IONS,"Ionis Pharmaceuticals, Inc.",6272830000,4,2.826197388,5,10,4,7,5,8,,FALSE
2627,EXLS,"ExlService Holdings, Inc.",4722077200,4.1,2.853047896,4,7,5,9,5,9,,FALSE
2628,FUL,H.B. Fuller Company,4094909700,4,2.852322206,3,7,7,7,5,11,1.1144378,FALSE
2629,ELP,Companhia Paranaense de Energia - COPEL,5007543300,4.5,2.829825835,4,,8,12,6,3,3.817083,FALSE
2630,BXC,BlueLinx Holdings Inc.,871284540,5,2.841436865,3,11,5,6,8,2,,FALSE
2631,MEOH,Methanex Corporation,3261350400,4.09091,2.83490566,4,8,10,7,7,10,1.5343148,FALSE
2632,IFF,International Flavors & Fragrances Inc.,21444239400,3.41667,2.833454282,3,13,12,8,5,9,3.3694487,FALSE
2633,JAZZ,Jazz Pharmaceuticals plc,6877308400,4.28571,2.828374456,3.5,10,5,8,1,5,,FALSE
2634,AFG,"American Financial Group, Inc.",10795795500,3.71429,2.858853411,4,10,13,6,4,10,2.1438558,FALSE
2635,BELFA,Bel Fuse Inc.,762591040,5,2.857764877,4,11,8,3,3,7,0.34285715,FALSE
2636,MASI,Masimo Corporation,7090893300,3.9,2.824020319,3,9,6,5,3,13,,FALSE
2637,STGW,Stagwell Inc.,1819981570,4.28571,2.842888244,,12,6,3,7,5,,FALSE
2638,SSD,"Simpson Manufacturing Co., Inc.",7462853600,3.5,2.857039187,3,8,8,6,3,12,0.61419475,FALSE
2639,CVBF,CVB Financial Corp.,2339001600,3.375,2.824383164,3,8,10,9,7,5,4.776119,FALSE
2640,ROCK,"Gibraltar Industries, Inc.",2098145540,4.25,2.833817126,3,8,4,8,4,5,,FALSE
2641,BANR,Banner Corporation,1527835780,4,2.831640058,,8,11,10,8,5,4.322377,FALSE
2642,FC,Franklin Covey Co.,516976032,4.33333,2.835994194,4,6,4,9,3,8,,FALSE
2643,AVXL,Anavex Life Sciences Corp.,302995168,4.5,2.850870827,,1,6,12,6,4,,FALSE
2644,JSAIY,J Sainsbury plc,7764784600,2,2.839259797,,13,9,8,6,3,5.0913696,FALSE
2645,REED,"Reed's, Inc.",5548160,4,2.829100145,,2,12,12,13,5,,FALSE
2646,SEOAY,Stora Enso Oyj,10592017400,5,2.840348331,,11,1,6,9,12,0.7986019,FALSE
2647,SLNG,"Stabilis Solutions, Inc.",76570256,5,2.858490566,,,2,9,11,13,,FALSE
2648,KTOS,"Kratos Defense & Security Solutions, Inc.",2727446020,4.3,2.834542816,4,10,6,5,9,10,,FALSE
2649,HCKT,"The Hackett Group, Inc.",603845820,4.33333,2.846153846,3,7,7,8,2,7,2.0100503,FALSE
2650,HENOY,Henkel AG & Co. KGaA,31408449500,5,2.847605225,3,13,5,5,3,8,2.4703944,FALSE
2651,AVNW,"Aviat Networks, Inc.",426842688,4.66667,2.823657475,4,9,7,5,8,7,,FALSE
2652,FLNT,"Fluent, Inc.",45353184,3,2.824746009,,5,12,7,12,3,,FALSE
2653,FN,Fabrinet,6267198500,3.85714,2.838896952,3,9,6,4,4,9,,FALSE
2654,DIIBF,Dorel Industries Inc.,140295584,4,2.853773585,,13,11,6,10,1,,FALSE
2655,AG,First Majestic Silver Corp.,1933951230,3.16667,2.84107402,2,11,7,4,10,13,0.30014858,FALSE
2656,HLAN,Heartland BancCorp,178338560,4.5,2.831277213,,13,7,8,10,6,3.4305084,FALSE
2657,MONDY,Mondi plc,8384186400,5,2.825834543,,10,4,7,4,4,4.0898933,FALSE
2658,TLSNY,Telia Company AB (publ),9096211500,2,2.843251089,4,12,9,7,4,2,8.065493,FALSE
2659,GMED,"Globus Medical, Inc.",6810819100,3.625,2.8595791,3,8,4,7,4,12,,FALSE
2660,RTMVY,Rightmove plc,5173720600,2,2.858127721,,12,4,7,1,11,1.7716794,FALSE
2661,AMC,"AMC Entertainment Holdings, Inc.",820873090,2.28571,2.845428157,1.8,1,2,13,10,11,,FALSE
2662,TRUE,"TrueCar, Inc.",246791216,3.4,2.855587808,4,9,1,5,11,6,,FALSE
2663,FWONK,Formula One Group,16303183900,4.7,2.833091437,4,7,10,5,8,13,,FALSE
2664,EVH,"Evolent Health, Inc.",3126824190,4.53333,2.846879536,,8,5,8,3,11,,FALSE
2665,QABSY,Qantas Airways Limited,6277799900,5,2.844702467,4,13,2,8,1,1,,FALSE
2666,GWRS,"Global Water Resources, Inc.",301474048,4.5,2.85413643,,7,6,3,10,13,2.3994386,FALSE
2667,ATZAF,Aritzia Inc.,2866193410,4.33333,2.855950653,3.33333,9,4,3,7,12,,FALSE
2668,FND,"Floor & Decor Holdings, Inc.",11695200300,3.48148,2.834179971,2.5,10,7,5,6,13,,FALSE
2669,BRAG,Bragg Gaming Group Inc.,129261520,4.42857,2.836357039,4,12,12,3,8,7,,FALSE
2670,MCB,Metropolitan Bank Holding Corp.,457863008,4.25,2.842525399,5,7,11,6,8,4,,FALSE
2671,BLNK,Blink Charging Co.,262583312,3.33333,2.848693759,3.33333,3,2,11,13,6,,FALSE
2672,TALO,Talos Energy Inc.,2374243330,4.55556,2.826560232,4,9,10,11,8,5,,FALSE
2673,KYOCY,Kyocera Corporation,17252233200,3.5,2.84796807,,,10,9,6,9,1.4243551,FALSE
2674,ESI,Element Solutions Inc,5644928500,4.09091,2.82946299,,9,8,5,6,12,1.3722126,FALSE
2675,FSLY,"Fastly, Inc.",1766522880,3.64286,2.838534107,3.6,6,1,11,8,9,,FALSE
2676,AFYA,Afya Limited,1554324860,3.57143,2.854499274,4,7,6,5,4,6,,FALSE
2677,HUIZ,Huize Holding Limited,32918860,5,2.856676343,,12,3,13,5,1,,FALSE
2678,APRE,"Aprea Therapeutics, Inc.",28508628,4.33333,2.851233672,,9,10,3,8,8,,FALSE
2679,HBT,"HBT Financial, Inc.",598974210,3.4,2.839985486,,9,6,9,9,6,3.6919832,FALSE
2680,TFII,TFI International Inc.,10997599200,4.33333,2.826923077,,12,4,7,5,9,1.1560694,FALSE
2681,EBC,"Eastern Bankshares, Inc.",2110618240,4,2.828011611,,8,5,9,7,8,3.250774,FALSE
2682,GBTG,"Global Business Travel Group, Inc.",2859334140,4.66667,2.839622642,,7,3,6,8,10,,FALSE
2683,UWMC,UWM Holdings Corporation,10204929000,3,2.854862119,,8,12,8,1,6,6.259781,FALSE
2684,DNMR,"Danimer Scientific, Inc.",84264104,3.8,2.8287373,,2,11,13,12,10,,FALSE
2685,MYPS,"PLAYSTUDIOS, Inc.",303235488,4.5,2.85341074,,5,1,11,7,3,,FALSE
2686,YSG,Yatsen Holding Limited,446979680,3.66667,2.83563135,4,8,1,6,10,2,,FALSE
2687,ISPO,Inspirato Incorporated,25598780,4,2.850145138,,2,11,12,11,3,,FALSE
2688,OPAL,OPAL Fuels Inc.,793085630,4.5,2.830188679,3,6,1,12,12,6,,FALSE
2689,AVTE,"Aerovate Therapeutics, Inc.",598887040,5,2.843613933,,10,10,3,9,5,,FALSE
2690,RPID,"Rapid Micro Biosystems, Inc.",39801852,4.33333,2.835268505,,5,10,7,10,2,,FALSE
